grid,mode,N,ticks,threads,reps,time_ms,std_time_ms,avg_flow,avg_stopped,speedup,efficiency
grids/huge.txt,PARALLEL,500,2000,2,5,163.2,1.0954451150103324,220.5,279.5,0.2450980392156863,0.12254901960784315
grids/huge.txt,PARALLEL,500,2000,4,5,165.8,1.3038404810405297,220.5,279.5,0.24125452352231602,0.060313630880579006
grids/huge.txt,PARALLEL,500,2000,8,5,176.6,9.235799911215056,220.5,279.5,0.22650056625141562,0.028312570781426953
grids/huge.txt,PARALLEL,500,2000,10,5,178.8,8.526429498916883,220.5,279.5,0.22371364653243847,0.022371364653243846
grids/huge.txt,PARALLEL,500,2000,16,5,182.4,2.073644135332772,220.5,279.5,0.21929824561403508,0.013706140350877192
grids/huge.txt,SEQUENTIAL,1000,2000,1,5,61.4,1.6733200530681511,304.6855,695.3145,1.0,1.0
grids/huge.txt,PARALLEL,1000,2000,1,5,186.8,23.615672761960436,304.6855,695.3145,0.3286937901498929,0.3286937901498929
grids/huge.txt,PARALLEL,1000,2000,2,5,176.4,0.5477225575051661,304.6855,695.3145,0.3480725623582766,0.1740362811791383
grids/huge.txt,PARALLEL,1000,2000,4,5,187.4,0.5477225575051661,304.6855,695.3145,0.327641408751334,0.0819103521878335
grids/huge.txt,PARALLEL,1000,2000,8,5,188.4,1.51657508881031,304.6855,695.3145,0.32590233545647557,0.040737791932059446
grids/huge.txt,PARALLEL,1000,2000,10,5,189.4,1.140175425099138,304.6855,695.3145,0.324181626187962,0.032418162618796195
grids/huge.txt,PARALLEL,1000,2000,16,5,197.6,3.049590136395381,304.6855,695.3145,0.3107287449392713,0.019420546558704455
grids/huge.txt,SEQUENTIAL,1500,2000,1,5,78.2,0.4472135954999579,384.3835,1115.6165,1.0,1.0
grids/huge.txt,PARALLEL,1500,2000,1,5,207.2,18.376615575235828,384.3835,1115.6165,0.37741312741312744,0.37741312741312744
grids/huge.txt,PARALLEL,1500,2000,2,5,195.0,4.527692569068709,384.3835,1115.6165,0.40102564102564103,0.20051282051282052
grids/huge.txt,PARALLEL,1500,2000,4,5,201.8,2.7748873851023217,384.3835,1115.6165,0.38751238850346875,0.09687809712586719
grids/huge.txt,PARALLEL,1500,2000,8,5,208.8,23.058620947489466,384.3835,1115.6165,0.37452107279693486,0.04681513409961686
grids/huge.txt,PARALLEL,1500,2000,10,5,201.8,2.4899799195977463,384.3835,1115.6165,0.38751238850346875,0.03875123885034688
grids/huge.txt,PARALLEL,1500,2000,16,5,210.8,3.96232255123179,384.3835,1115.6165,0.3709677419354839,0.023185483870967742
grids/huge.txt,SEQUENTIAL,2000,2000,1,5,97.4,8.734987120768983,426.9435,1573.0565,1.0,1.0
grids/huge.txt,PARALLEL,2000,2000,1,5,218.2,2.16794833886788,426.9435,1573.0565,0.44637946837763526,0.44637946837763526
grids/huge.txt,PARALLEL,2000,2000,2,5,200.8,0.8366600265340756,426.9435,1573.0565,0.4850597609561753,0.24252988047808766
grids/huge.txt,PARALLEL,2000,2000,4,5,207.2,0.8366600265340756,426.9435,1573.0565,0.47007722007722014,0.11751930501930503
grids/huge.txt,PARALLEL,2000,2000,8,5,206.6,0.8944271909999159,426.9435,1573.0565,0.4714424007744434,0.05893030009680542
grids/huge.txt,PARALLEL,2000,2000,10,5,209.8,0.447213595499958,426.9435,1573.0565,0.4642516682554814,0.04642516682554814
grids/huge.txt,PARALLEL,2000,2000,16,5,216.0,2.1213203435596424,426.9435,1573.0565,0.45092592592592595,0.028182870370370372
grids/huge.txt,SEQUENTIAL,2500,2000,1,5,108.4,0.5477225575051661,477.38,2022.6199999999997,1.0,1.0
grids/huge.txt,PARALLEL,2500,2000,1,5,235.4,1.140175425099138,477.38,2022.6199999999997,0.4604927782497876,0.4604927782497876
grids/huge.txt,PARALLEL,2500,2000,2,5,211.2,0.8366600265340756,477.38,2022.6199999999997,0.5132575757575758,0.2566287878787879
grids/huge.txt,PARALLEL,2500,2000,4,5,223.8,19.690099034794112,477.38,2022.6199999999997,0.484361036639857,0.12109025915996426
grids/huge.txt,PARALLEL,2500,2000,8,5,218.2,6.723094525588644,477.38,2022.6199999999997,0.4967919340054996,0.06209899175068745
grids/huge.txt,PARALLEL,2500,2000,10,5,219.0,2.5495097567963922,477.38,2022.6199999999997,0.49497716894977173,0.04949771689497717
grids/huge.txt,PARALLEL,2500,2000,16,5,220.4,1.3416407864998738,477.38,2022.6199999999997,0.49183303085299457,0.03073956442831216
grids/huge.txt,SEQUENTIAL,3000,2000,1,5,118.8,1.3038404810405297,432.3245,2567.6755,1.0,1.0
grids/huge.txt,PARALLEL,3000,2000,1,5,246.6,3.209361307176242,432.3245,2567.6755,0.48175182481751827,0.48175182481751827
grids/huge.txt,PARALLEL,3000,2000,2,5,218.2,6.685805860178712,432.3245,2567.6755,0.544454628780935,0.2722273143904675
grids/huge.txt,PARALLEL,3000,2000,4,5,219.6,0.8944271909999159,432.3245,2567.6755,0.5409836065573771,0.13524590163934427
grids/huge.txt,PARALLEL,3000,2000,8,5,215.8,1.3038404810405297,432.3245,2567.6755,0.5505097312326228,0.06881371640407785
grids/huge.txt,PARALLEL,3000,2000,10,5,219.8,2.16794833886788,432.3245,2567.6755,0.5404913557779799,0.05404913557779799
grids/huge.txt,PARALLEL,3000,2000,16,5,222.6,2.6076809620810595,432.3245,2567.6755,0.5336927223719676,0.03335579514824798
grids/huge.txt,SEQUENTIAL,3500,2000,1,5,113.0,0.7071067811865476,294.034,3205.966,1.0,1.0
grids/huge.txt,PARALLEL,3500,2000,1,5,242.6,2.4083189157584592,294.034,3205.966,0.4657873042044518,0.4657873042044518
grids/huge.txt,PARALLEL,3500,2000,2,5,208.2,1.0954451150103321,294.034,3205.966,0.542747358309318,0.271373679154659
grids/huge.txt,PARALLEL,3500,2000,4,5,233.8,27.824449680092506,294.034,3205.966,0.4833190761334474,0.12082976903336184
grids/huge.txt,PARALLEL,3500,2000,8,5,219.0,7.314369419163897,294.034,3205.966,0.5159817351598174,0.06449771689497717
grids/huge.txt,PARALLEL,3500,2000,10,5,216.4,4.03732584763727,294.034,3205.966,0.522181146025878,0.052218114602587795
grids/huge.txt,PARALLEL,3500,2000,16,5,343.8,101.87835884033468,294.034,3205.966,0.3286794648051192,0.02054246655031995
grids/huge.txt,SEQUENTIAL,4000,2000,1,5,102.8,1.7888543819998317,155.6485,3844.3514999999998,1.0,1.0
grids/huge.txt,PARALLEL,4000,2000,1,5,231.0,0.7071067811865476,155.6485,3844.3514999999998,0.445021645021645,0.445021645021645
grids/huge.txt,PARALLEL,4000,2000,2,5,201.2,0.8366600265340756,155.6485,3844.3514999999998,0.510934393638171,0.2554671968190855
grids/huge.txt,PARALLEL,4000,2000,4,5,210.4,1.140175425099138,155.6485,3844.3514999999998,0.4885931558935361,0.12214828897338402
grids/huge.txt,PARALLEL,4000,2000,8,5,210.8,1.7888543819998317,155.6485,3844.3514999999998,0.48766603415559767,0.06095825426944971
grids/huge.txt,PARALLEL,4000,2000,10,5,230.4,26.08256122392891,155.6485,3844.3514999999998,0.4461805555555555,0.04461805555555555
grids/huge.txt,PARALLEL,4000,2000,16,5,235.8,30.38420642373271,155.6485,3844.3514999999998,0.43596268023748935,0.027247667514843085
